text	problematic
&#8220;@SoTribe_Kasey: I surrounded my bad bitches I can't keep them out my face&#8221;&#128064;&#128064; #WhereTheyAtDoe &#128514;	1
DRUGS&gt; Is why #Giants are losing. Just ask #barrybonds and the HEDGE BET FUND&gt; #WorldSeriesGame6 #faggots	0
The Conjuring wasn't trash. It just wasn't as good as Insidious.	0
#OnlyInAMichaelMyersMovie bitch is running a hundred meter dash on this niqqa WHOS ACTUALLY TAKING HIS TIME WALKING &amp; u still get killed	1
"""You hit no lights, no line for toco bell at 2 in he morning, and Diana's back in her house. It's a miracle"" - Charlie @dianaaaxo"	0
Bitch nicca talmbout a mf 3peat....Df y'all ain't da Lakers	1
RT @SexualTruth: SEX FACT: A lot of women say getting their ass eaten feels better than getting their pussy eaten.	1
"Man if a bad washington heights chick on Dyckman likes me grabs her pussy and yells out ""what's good son"" I'm still fuckin"	1
Let me show you how that pussy work!!!! RT @LoyalLamb85: Brian McKnight should have more accolades. His music is everything. EVERYTHING.	1
RT @WayneL_Jr: 80% RT @NotMorris_: 60% of these hoes be fake gay	1
"I'm dracula bitch, don't got a problem smackin a bitch
Kidnap em, attack em with axes n shit"	1
Hey morons at #foxnews and #foxandfriends was it political when Bush raised terror threat right before the election? LMAO at u #teabaggers	1
@WyattNuckels cause ima blindside the shit outta you niggah!	1
RT @BrianFromWork: @ThatOneGirlPink @coL_TuQuick naw bitches want attention not respect... Real women want respect #truth	1
Gave that bitch an E pill ... Bitches love fucking wit they EX	1
RT @KattWilliams: A MILF is a sexy ass mom over 35. If you're 20, you're just a bitch with a baby	1
At 6'0? Good luck Nh nh RT @UnnagroundKing: I'm 6'0, 150. One of you bitches better reproduce with me. I can give you an athlete.	1
' From Freshman Year to Senior year , this really my niggah started being brothers 4 years ago TODAY . It's crazy... http://t.co/IIHcPFiyQu	1
RT @badlvck: bitches &lt;	1
RT @Women_Fit: Use what talent you possess: the woods would be very silent if no birds sang except those that sang best.	0
RT @_CDiddy: Hate to break the news but u spam bro RT @MojoGreen1217: A dyke a tuck her titties in the winter and start calling herself Mr.&#8230;	1
"@Mawdern here it's a ""wtf dude are you fucking retarded"""	1
"""@jasmyncyniquee: @white_thunduh k bye hoe"" um bye .."	1
Who takes mid from the best midlaner NA??? Fuckin solo Q fags.	1
Fuck u 2 bitch call the cops	1
RT @notesforgirlz: When you see bae retweet or mention some hoe http://t.co/d4oPanpwZb	1
"RT @alex_mizz310: @Huntermoore why do you call most guys that talk shit to you ""fags"" then? You should use another word hypocrite."	1
Why isn't Rogers in the game? What a pussy! No heart. Not tough. Where's the out cry? Oh he's really hurt? No excuse. Cutler's tougher...	1
RT @TheMattEspinosa: She literally just put the whole trash bag on lmfao http://t.co/YiERskYrfc	0
@JustTooMuchCake Lmao. it bel ike that nowadays	0
Think it's okay to take my property and break it? Fuck you bitch	1
@NeoDaRegularGuy Oil? who said sumthin bout oil? bitch you cookin?	1
y'all moms was hoes with no morals so i ain't surprised	1
&#8220;@TheManOnCampus: &#8220;@VSamone: @5HAWTYYY smoking skating twerking&#8221;I'm innat hoe&#8221;yas	1
RT @pocahontias__: Idc about yall bitches yo	1
@bitchsides you're a bitch Ihy	1
This is really for @BrianStann RT @JimDaves: @WesDurham Exploding giant yellow ducks. You&#8217;ll appreciate this: http://t.co/SpOhTpl8uV	0
RT @KINGTUNCHI_: Lowkey I put sum of these hoes on the map ... So call me kingtunchi bitch !	1
I'm from #SouthChicago so I know it's bad but...bitch, it ain't like you live in Englewood! #FOH	1
@CallNeeshCakey to lay up w my bitch	1
@FukknTyler nigga I talk shit period this ain't nun new white bitch we go threw this every damn day &#128514;&#128514;	1
A .4? Jesus take me now RT @_RichHomieJuan_: @ayylmaoanod bitch you go for a .4 and mc Donald's. Fuck out the spot	1
Sweet! Just found that box of Twinkies I bought last year for $225.00! I bet its at least tripled by now! Such a no-brainer buy!	0
This my bitch please face http://t.co/O3k4WLrZTp	1
She said pop can u make it rain I said bitch I'm a water bearer I bring da flood I'll make you drown	1
RT @zachbooty: Building a dresser really makes me crave an ice cold glass of pussy am I right dudes	1
Like literally after I'm done texting someone when I don't text back I slide the bitch to the left , I'd win that money	1
@SoTrippyWhit remember that African bitch we used to work with at CMI?!	1
Dont ever really talk about your intentions to your boy that nigga might just turn around and take that pussy	1
"6' 217 on these hoes. I am not fat.

I'm big boned.

hehehehehe."	1
@fennecuskitsune you've got no sole	0
I love me some fresh pussy, all you can eat buffet.	1
But no one calls him a pussy for his injuries	1
Man this bitch smells like cheap lip stick	1
RT @Gook____: Lil stupid ass bitch I don't fuck with YOU!!&#128564;	1
RT @jadenleAnn: @22EdHam hit that bitch with a bottle	1
@Midnight_Snacka bitch when r u going to get ur round, I just fucking said this just proving my point	1
@kieffer_jason lets settle this and fight stop being a pussy	1
I guarantee there will b some hot twats out tonight in dresses with no leggings and open toed shoes.	1
Smh queer	1
&#8220;@TheRealTootie: I smoke like 20 backwoods a day&#8221; cop dem bitches by da box woe http://t.co/lDr5s3kpng	1
RT @iFricanbabiiesx: Females be 14 acting 18 &#128684;&#128138;. Turning up like they 21 &#127867;&#127864;. Throwing the pussy like they 25 &#128049;&#128166;... But still can't pass Alg&#8230;	1
An awesome Friday. Not a day for pre-weekend news-dumps anymore. Another weekend to celebrate progress my fellow queer folk!	1
She know that im that niggah	1
I have to dress up tomorrow for mock interviews and I still don't know how to tie the tie &#128530;	0
Gotta bad red bone that look something like Ashanti	0
RT @juiceman829: @herk87 @RealMichaelKay how much does your wife wet pussy want another dick. #BIG HEAD	1
RT @TheVoiceOfMiami: A lot of y'all hoes pretty until a nigga enlarge that avi...	1
@tGR0Z you's a nasty lil bitch	1
Not to sound like a total bitch but I'm tired of peoples kids and the back to school pics&#128530; we ain't post pics on the back to college day	1
Y'all know what I'm thankful for..... Ya bitch lmaoo my sister funny	1
RT @shikeattike: When the neighborhood freak throw you some pussy and you don't catch it http://t.co/koLoObmVfa	1
got a death wish against like 675 cunts, I'm just no a happy man #fuckittt	1
@wellheeledking bird shit aint no joke	1
I'd rather follow some girls on Instagram rather than have their bird brain tweets on my tl	0
LMaoooo. .. &#171;@IGiveEmNathan Gucci really ass but for some hoes I'll bump a couple songs&#187;	1
I'm going to dress up as trash for Halloween. Oh wait, I look like that everyday.	0
RT @Prima_Doma: Then he just got too basic. &amp; the hoes loved it... From then on he made them his focal audience.	1
I cannot express how infinitely better the book is to this trash.	0
RT @maycie32: @Whitecholo23 ya by being your bitch;)	1
"Lmfao but "" we don't talk "" gtfoh &#128514;&#128514; bitch I guessed it! &amp; I was right &#128514;&#128527;"	1
He does! Lmao RT @BreesInDaCut: Sean Payton been had hoes RT @MrPOONsoaker: Lol http://t.co/pTD5rApZtD	1
RT @Georganaaa_: I asked dis bitch to get me water 10 mins ago where Dafuq is it	1
"RT @Yennno_Nay: "" these hoes ain't loyal "" 

duhh BITCH she a HOE !!!!!!"	1
"RT @versaceezy: side hoe: let&#8217;s make us official 

me: https://t.co/Kfqy4ouFgo"	1
Had to do another phone sweep! aka delete these hoes from my contacts	1
A nigga will say the worst about a bitch and she'll still feel validated as long as he would fuck her.	1
Just hold on we goin to the crib bitch	1
@Po0pdogg back up faggot	1
Yeah, I had a bitch, but she ain't bad as you, so hit me up when you pass through	1
@Brenddan_ they said some bullshit. Damn niggers	1
RT @_MykalaJ: @whitakerc54 blame it on the yellow chucks lmfao	0
Sit on my face, M U A H, before i eat da pussy, i say my grace &#128591;	1
RT @yglukeg: Why is Arizona hot as hell and then literally 5 minutes later it's fuckin Hurricane Katrina up in this bitch	1
RT @SheBoundTa_G_O: @WeDont_SmokeREG money ova bitches I'm yellin it ta da grave developed at ah young age, go afta wat pays &#128526;	1
RT @mitrykizer: Sack number 3 for Trent Cole fuckin that bitch up	1
"&#8220;@ShianneAlvarez: @187XO_ maybe cuz your putting trust in a "" bitch "" not a lady.&#8221; or maybe because this a fucking song"	1
RT @natalie_vasquez: Fucking hate ignorant ass bitches	1
This morning is brought to you by Emergen-C. I really need to nip this cold/flu business in the bud. #NoGermsWanted	0
@TreTyler_108 That's actually non-English. Because #okiecops are filthy white trash who are all criminals.	1
@ToWherever yay im a whitey :3	0
RT @Rene_gadeCowboy: I have to agree with Charlie he's spot on... http://t.co/9lcmVE9i1m	0
"When bae dodges hoes cause he only want you &#128525;&#128553;

&#128514;&#128514; http://t.co/bLYYoLtP0k"	1
@JacobbBacker fag	1
Pisses me off so much when Brett screams fag or whore out the window at people	1
@LeighKillian Nice pussy.	1
@AndrewTaran That's a nice color combo too, love the blue and yellow.	0
And I'm steady tellin dis bitch gtfo my face	1
RT @Sexualgif: if we're dating, don't be a sensitive bitch when i insult you.. i expect to be insulted back.	1
"People asking for donations for Christy Mack,get real the bitch made thousands of dollars for having sex.
Bitch better be Fuckin me"	1
i bet yo bitch try n slide once i let my hair down	1
RT @DustinHooper225: These hoes ain't loyal	1
Gettin bitches was never hard I just settled down cause that start got corny an my girl thurl &#128175;	1
@stevoburns561 @ImSwaveyNShit @FreddieGibbs Soft shit? Are you handicapped or retarded?	1
RT @FightsOnVine: Bruh this bitch is possessed by the thot demon https://t.co/6fa2iiXs6m	1
' I wonder if you females out here ever just sit around and think bout how yall hoes or how unfaithful Yall really is .	1
no pills jus weed kill dat pussy all night damn right sho u right	1
@10x90 @fucktyler fugly loose hoe	1
RT @AntiJokeJamal: A dick has a sad life: His hair is a mess, his family is nuts, his neighbor's an asshole, his best friend's a pussy & ...	1
@Rob215__ @thereal_2raw on god my bitch bad	1
RT @MyNiggaKushy: &#8220;@1017_Sqquad: @MyNiggaKushy it's a sleepover? Can I come robe?&#8221; Only if that bitch silk... &#128541;	1
That old lassie in greggs is a total bitch man	1
I bitch can tell that I'm addicted to pussy she lookin pass it	1
Catch me fuckin off tonight @viplounge901... #NoLineNoWait in that bitch as well... #MeetMeThere http://t.co/ZQvGMLzqfE	1
RT @No_FAKINGG: BITCH you scared to let it off , yo daddy wasn't no DAWG. yo mama had more heart than ya daddy bitch ass.	1
im genuinely getting mad at this children's video game about mickey mouse and darkness and big keys	0
Watched some crows eat a sandwich	0
@_RichHomieKevin go to sleep niggah lol	1
"""its britney bitch"" - the bible (leviticus 7:58) http://t.co/ZoAkn1ZlHm"	1
"Fight me you tubby bitch ""@JoseCanseco: I'll fight anyone&#8221;"	1
@_TurnDownDre @kushdaddycorr I can smell your fried chicken ass a mile away boi and clean your nasty ass ears ratchet bitch	1
@PraviKingDino bitch	1
"RT @_YourHoesStink: &#8220;@PizzaBeforeHoes: I hate a ""I'm my own WCW &#128129;"" ass bitch &#128514;&#8221;"	1
&#8220;@skinnysowhat: @PAPER_CHAYSIN aye and when the hoes start coming don't forget who put you on &#128524;&#8221; I won't !!! &#128513;&#128513;&#128513;	1
RT @tekiaa_: I wasnt put on earth for a bitch not to like me&amp; I damn for sure dgaffff &#128540;&#128076;	1
RT @Yankees: VICTORY! #Yankees outlast A's, 10-9 in 14 innings. Eduardo Nunez the hero, and oh yeah, FIRST PLACE still resides in the Bronx.	0
@PrayForJack new york niggas quick to take off on a bitch in public boy lol!!!!!	1
RT @KarmenKarma: @KimKxxx @Tristan_Berri @YouknowRilynn @AmandaTateXXX about to go out with all these hot bitches! #happybirthdaytome http&#8230;	1
Won't catch me sneak dissing, thats fo the birds.	0
@KazAtta if yo girl let them in, she a hoe...she belong to the world, why u cuffing her	1
Your pathetic plan failed. Enjoy my phone you fucking monkey. Let me see your ass at Benton park. You wanna talk shit I'll carve your face.	1
"""@QUAN1T0: 61% of welfare/government aid is claimed by white people. So y'all black slander is trash now."""	0
RT @Harry_Styles: It was all yellow. http://t.co/xB4dkWuoKi	0
@_BeverlyNoHills you so fucking nasty. You got held to the wrong pussy. I'm telling , you bet not ever kiss me again!! I'm breaking up w| u!	1
@NOT_UR_BRO @niccol3_xo lmao nigga shoulda said I would be balless bc dat cold bitch wont stop blowin me#swaagg	1
RT @estradax187: Money is the baddest bitch I know	1
I hate when bitches only wanna talk to me is when their bf breaks up with them or theyre on break with their bf. No nigga. Fuck out my inbox	1
This stank bitch steady calling.. I wonder how she get my number!	1
"&#8220;@Yankees: #Yankees and Red Sox are scoreless as we play in the 2nd inning.&#8221;
THE BAMBINO IS WATCHING!"	0
If anyone ever gets an attitude or w e with me idgaf who it is I am going to be a bitch right back &#128076;&#128076;	1
RT @MrRichieRich_: Check ya bitch	1
@Lurk_God fag	1
@djceeloss awwww don't be a pussy ill show u was good with that turbo lol	1
My bitch was so loaded last night &#128514;&#128514;&#128514;&#128293;&#128168;&#128079;&#128079;&#127867;&#127867;&#127867;&#127867;&#127867;&#127867;&#127867;&#127932;&#127932;&#127932;&#127881;&#127881;&#127880;&#127873;&#127796;&#9728; @Young_Lifted23	1
"So I guess all girls are ""psycho bitches and dgaf"" these days.. Smh y'all are dumb&#128514;&#128514;Don't even know what psycho is. Tf outta here&#128514;"	1
Here this bitch go ... Lol	1
Yo pussy ain't shit unless you had some @MagicJohnson in it	1
RT @mckinley719: Like bitch. You already know the answer. It's all for bri #Duh	1
&#8220;@jcash___: @VoiceOfDStreetz knowing I can picture that hoe in my head&#8221; he good now knocked the wind out that boy &#128514;	1
You're all faggot fuckheads.	1
Your bitch only wanna fuck when you doing something that has nothing to do with her.Like playing video games or watching the game.	1
RT @IDontClaimHoes: Yung berg did a bitch move &#128530;&#128514;	1
&#8220;@TheFunnyVine: Red Neck Ice Bucket Challenge &#128514; https://t.co/cAgp3nIofd&#8221; he must be from the SIP. #redneck	0
RT @EverybodyHatesX: He's trash RT @Yerrp08: Too early to call Austin Rivers a draft bust ?	0
